gtd_gname,year,suicide,name,base,cow_id1,tios_groupid,gtd_countrycode,marob_orgid,acled_name1,acled_name2,acled_name3,acled_name4,acled_name5,acled_name6,acled_name7,acled_name8,groupid,church,clinic,court,cultural,financial,foodbank,hospital,loan,madrassa,medic,medical,microloan,militia,minister,mosque,news,party,police,radio,reconstruction,school,septic,shadow,social,sport,teacher,trash,religion,infrastructure,health,education,finance,security,religionmean,infrastructuremean,healthmean,educationmean,financemean,securitymean,socialmean,total,totalmean,churchdich,madrassadich,ministerdich,mosquedich,reconstructiondich,septicdich,trashdich,clinicdich,hospitaldich,medicdich,schooldich,teacherdich,loandich,microloandich,militiadich,culturaldich,socialdich,sportdich,courtdich,newsdich,radiodich,eduhealthdiversity,numgroups,educationdich,healthdich,totdivcount,society,societymean,artcount,words,sentences
Shining Path (SL),2013,0,Shining Path,Peru,135,84.0,159,,,,,,,,,,84,15,5,18,0,0,0,0,1,0,7,0,0,0,0,0,25,0,0,0,0,9,0,2,19,3,7,0,15,0,12,16,1,0,3.0,0.0,4.0,8.0,0.5,0,6.3333335,71,3.55,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,3,2,1,1,10,22,7.333333500000001,41,52946,1825
Sipah-e-Sahaba/Pakistan (SSP),1994,0,Sipah-e-Sahaba/Pakistan (SSP),Pakistan,770,369.0,153,,,,,,,,,,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,756,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,1.5,0.0,0,252.0,759,37.950001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7,1,0,3,756,252.0,12,4169,127
Sipah-e-Sahaba/Pakistan (SSP),1995,0,Sipah-e-Sahaba/Pakistan (SSP),Pakistan,770,369.0,153,,,,,,,,,,369,1,0,22,0,0,0,0,0,0,0,0,0,1,0,0,31,0,0,5,0,15,0,0,1517,0,0,0,1,0,0,15,0,1,0.2,0.0,0.0,7.5,0.0,1,505.66666,1534,76.699997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,6,1,0,7,1517,505.66666,38,13153,396
Sipah-e-Sahaba/Pakistan (SSP),1997,0,Sipah-e-Sahaba/Pakistan (SSP),Pakistan,770,369.0,153,,,,,,,,,,369,4,0,35,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,21,0,2,0,0,2736,1,1,0,4,0,0,3,0,1,0.80000001,0.0,0.0,1.5,0.0,1,912.0,2745,137.25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,2,7,1,0,9,2737,912.33331,54,16678,478
Sipah-e-Sahaba/Pakistan (SSP),1998,0,Sipah-e-Sahaba/Pakistan (SSP),Pakistan,770,369.0,153,,,,,,,,,,369,0,1,27,0,0,0,0,1,2,2,0,0,7,0,0,35,0,0,7,0,7,0,1,19,0,0,0,2,0,3,7,1,7,0.40000001,0.0,1.0,3.5,0.5,7,6.3333335,40,2.0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,7,1,1,10,19,6.3333335,37,18788,585
Sipah-e-Sahaba/Pakistan (SSP),2001,0,Sipah-e-Sahaba/Pakistan (SSP),Pakistan,770,369.0,153,,,,,,,,,,369,15,0,1,0,0,0,0,4,1,1,0,0,2,0,0,4,0,0,0,0,5,0,0,196,0,0,0,16,0,1,5,4,2,3.2,0.0,0.33333334,2.5,2.0,2,65.333336,224,11.2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,8,1,0,9,196,65.333336,18,14948,543
Sipah-e-Sahaba/Pakistan (SSP),2005,0,Sipah-e-Sahaba/Pakistan (SSP),Pakistan,770,369.0,153,,,,,,,,,,369,9,0,15,0,0,0,0,0,5,0,0,0,1,0,0,17,0,0,2,0,4,0,2,3,0,0,0,14,0,0,4,0,1,2.8,0.0,0.0,2.0,0.0,1,1.0,22,1.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,10,1,0,8,3,1.0,29,14196,398
Sipah-e-Sahaba/Pakistan (SSP),2006,0,Sipah-e-Sahaba/Pakistan (SSP),Pakistan,770,369.0,153,,,,,,,,,,369,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,2,0,0,2,0,0,0,1,0,0,2,0,3,0.2,0.0,0.0,1.0,0.0,3,0.66666669,8,0.40000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,11,1,0,6,2,0.66666669,18,12085,411
South Londonderry Volunteers (SLV),2001,0,South Londonderry Volunteers (SLV),"Northern Ireland (UK), United Kingdom",200,193.0,603,,,,,,,,,,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,756,3,1,0,0,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0,252.0,761,38.049999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,7,1,0,5,759,253.0,5,2786,108
South-West Africa People's Organization (SWAPO),1976,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8411,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2803.6667,8412,420.60000999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,8411,2803.6667,1,670,32
South-West Africa People's Organization (SWAPO),1978,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2736,0,1,0,6,0,1,1,0,0,1.2,0.0,0.33333334,0.5,0.0,0,912.0,2744,137.2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,4,1,0,6,2736,912.0,56,25053,796
South-West Africa People's Organization (SWAPO),1979,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,2,0,7,0,0,196,0,0,0,4,0,0,7,3,0,0.80000001,0.0,0.0,3.5,1.5,0,65.333336,210,10.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,4,1,0,7,196,65.333336,54,30463,931
South-West Africa People's Organization (SWAPO),1980,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,10,0,13,0,0,15428,0,1,0,0,0,2,14,2,0,0.0,0.0,0.66666669,7.0,1.0,0,5142.6665,15448,772.40002,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,3,3,1,1,8,15428,5142.6665,75,53841,1898
South-West Africa People's Organization (SWAPO),1982,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,20,1,16,0,0,0,0,5,0,3,0,0,0,0,0,78,0,0,9,0,8,0,4,4,3,2,0,20,0,4,10,5,0,4.0,0.0,1.3333334,5.0,2.5,0,1.3333334,60,3.0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,3,4,1,1,11,7,2.3333333,197,133153,4266
South-West Africa People's Organization (SWAPO),1983,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,4,1,12,0,0,0,0,1,0,5,0,0,0,0,0,31,0,0,25,0,11,0,0,1320,1,5,0,4,0,6,16,1,0,0.80000001,0.0,2.0,8.0,0.5,0,440.0,1348,67.400002,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,3,4,1,1,11,1321,440.33334,109,87956,2888
South-West Africa People's Organization (SWAPO),1984,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,16,2,27,0,0,0,0,8,0,1,0,0,1,0,0,79,0,0,11,0,19,0,0,1517,2,5,0,16,0,3,24,8,1,3.2,0.0,1.0,12.0,4.0,1,505.66666,1574,78.699997,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,4,1,1,12,1519,506.33334,216,176330,5980
South-West Africa People's Organization (SWAPO),1985,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,20,1,16,0,0,0,0,1,0,12,0,0,0,0,0,72,0,0,10,0,15,0,1,5996,4,0,0,20,0,13,15,1,0,4.0,0.0,4.3333335,7.5,0.5,0,1998.6666,6054,302.70001,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,2,4,1,1,10,6000,2000.0,156,112724,3775
South-West Africa People's Organization (SWAPO),1987,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,30,1,12,0,0,0,0,0,0,2,0,0,1,0,0,36,0,0,9,0,12,0,0,1528,0,6,0,30,0,3,18,0,1,6.0,0.0,1.0,9.0,0.0,1,509.33334,1581,79.050003,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,3,4,1,1,10,1528,509.33334,97,56209,1811
South-West Africa People's Organization (SWAPO),1988,0,South-West Africa People's Organization (SWAPO),"Angola, Namibia, Namibia (South West Africa)",540,43.0,8,,SWAPO: South West Africa People's Organisation,,,,,,,,43,23,3,39,0,0,0,0,5,0,1,0,0,2,0,0,113,0,0,22,0,37,0,2,5033,3,2,0,23,0,4,39,5,2,4.5999999,0.0,1.3333334,19.5,2.5,2,1677.6666,5116,255.8,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,4,1,1,12,5036,1678.6666,206,162140,5596
Spanish Basque Battalion (BBE) (rightist),1980,0,Spanish Basque Battalion,"France, Spain",220,101.0,69,,,,,,,,,,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,15428,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.5,0.0,0,5142.6665,15429,771.4500099999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,1,0,4,15428,5142.6665,7,3052,95
Spanish Basque Battalion (BBE) (rightist),1981,0,Spanish Basque Battalion,"France, Spain",220,101.0,69,,,,,,,,,,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2265,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.5,0.0,0,755.0,2266,113.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0,2,2265,755.0,2,609,19
Spanish National Action,1979,0,Spanish National Action,Spain,230,,185,,,,,,,,,,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21362,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,7120.6665,21362,1068.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21362,7120.6665,1,152,5
Special Purpose Islamic Regiment (SPIR),2001,0,Special Purpose Islamic Regiment (SPIR),"Chechnya, Georgia, Russia",372,124.0,74,,,,,,,,,,124,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,58,0,0,1,0,1,0,0,21362,0,1,0,0,0,0,2,0,2,0.0,0.0,0.0,1.0,0.0,2,7120.6665,21366,1068.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,2,1,1,0,7,21362,7120.6665,31,11764,480
Special Purpose Islamic Regiment (SPIR),2002,0,Special Purpose Islamic Regiment (SPIR),"Chechnya, Georgia, Russia",372,124.0,74,,,,,,,,,,124,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,53,0,0,2,0,0,0,0,10772,0,0,0,0,0,1,0,0,2,0.0,0.0,0.33333334,0.0,0.0,2,3590.6667,10775,538.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,6,10772,3590.6667,22,6845,238
Students Islamic Movement of India (SIMI),2001,0,Students Islamic Movement of India (SIMI),India,750,281.0,92,,,,,,,,,,281,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,10,0,0,18453,0,0,0,1,0,0,10,0,0,0.2,0.0,0.0,5.0,0.0,0,6151.0,18464,923.2000099999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,20,1,0,6,18453,6151.0,19,8362,270
Students Islamic Movement of India (SIMI),2003,0,Students Islamic Movement of India (SIMI),India,750,281.0,92,,,,,,,,,,281,1,0,15,0,0,0,0,0,0,7,0,0,1,0,0,65,0,0,0,0,2,0,0,2265,1,1,0,1,0,7,3,0,1,0.2,0.0,2.3333333,1.5,0.0,1,755.0,2278,113.9,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,2,19,1,0,9,2266,755.33331,80,60095,2240
Students Islamic Movement of India (SIMI),2009,0,Students Islamic Movement of India (SIMI),India,750,281.0,92,,,,,,,,,,281,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,17,0,0,0,0,6,0,0,8411,0,3,0,1,0,1,9,0,0,0.2,0.0,0.33333334,4.5,0.0,0,2803.6667,8422,421.10000999999994,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,2,18,1,0,7,8411,2803.6667,15,11071,338
Students Islamic Movement of India (SIMI),2010,0,Students Islamic Movement of India (SIMI),India,750,281.0,92,,,,,,,,,,281,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,4,0,1,15428,16,1,0,1,0,0,5,0,0,0.2,0.0,0.0,2.5,0.0,0,5142.6665,15450,772.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,2,18,1,0,7,15444,5148.0,21,16832,564
Sudan People's Liberation Army (SPLA),1986,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,10,2,3,0,0,0,0,6,0,10,0,0,9,0,0,107,0,0,67,0,3,0,0,2736,2,1,0,10,0,12,4,6,9,2.0,0.0,4.0,2.0,3.0,9,912.0,2782,139.10001,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,12,2738,912.66669,179,98605,3382
Sudan People's Liberation Army (SPLA),1987,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,2,0,0,0,0,0,0,1,0,2,0,0,5,0,0,18,0,0,24,0,2,0,0,13888,1,5,0,2,0,2,7,1,5,0.40000001,0.0,0.66666669,3.5,0.5,5,4629.3335,13907,695.34998,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,1,1,0,10,13889,4629.6665,61,24584,798
Sudan People's Liberation Army (SPLA),1988,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,16,8,4,0,0,0,0,3,0,20,0,0,42,0,0,86,0,0,36,0,4,0,4,7660,0,5,0,16,0,28,9,3,42,3.2,0.0,9.333333,4.5,1.5,42,2553.3333,7766,388.29999,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,3,1,1,1,11,7660,2553.3333,167,109625,3820
Sudan People's Liberation Army (SPLA),1989,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,10,1,22,0,0,0,0,0,0,14,0,0,36,0,0,184,0,0,68,0,7,0,1,19060,0,1,0,10,0,15,8,0,36,2.0,0.0,5.0,4.0,0.0,36,6353.3335,19133,956.6500199999999,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,3,1,1,1,10,19060,6353.3335,272,149939,5239
Sudan People's Liberation Army (SPLA),1990,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,5,2,5,0,0,0,0,2,0,21,0,0,28,0,0,50,0,0,30,0,14,0,0,14095,0,1,0,5,0,23,15,2,28,1.0,0.0,7.666666499999999,7.5,1.0,28,4698.3335,14168,708.40002,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,3,1,1,1,11,14095,4698.3335,75,56408,2035
Sudan People's Liberation Army (SPLA),1991,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,11,0,1,0,0,0,0,0,0,2,1,0,9,0,0,39,0,0,12,0,51,0,1,21362,1,4,0,11,0,2,55,0,9,2.2,0.0,0.66666669,27.5,0.0,9,7120.6665,21441,1072.05,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,2,2,1,0,10,21363,7121.0,70,46956,1787
Sudan People's Liberation Army (SPLA),1992,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,17,4,7,0,0,0,0,0,0,17,0,0,25,0,0,80,0,0,25,0,23,0,2,2265,1,13,0,17,0,21,36,0,25,3.4000001,0.0,7.0,18.0,0.0,25,755.0,2367,118.35,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,3,2,1,1,11,2266,755.33331,145,82929,2970
Sudan People's Liberation Army (SPLA),1995,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,46,4,41,0,0,0,0,4,0,18,0,0,30,0,0,223,0,0,233,0,12,0,2,1321,4,13,0,46,0,22,25,4,30,9.1999998,0.0,7.333333500000001,12.5,2.0,30,440.33334,1456,72.800003,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,12,1325,441.66666,158,127460,4317
Sudan People's Liberation Army (SPLA),1996,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,93,10,21,0,0,0,0,1,0,24,0,0,69,0,0,296,0,0,143,0,28,0,1,37,2,6,0,93,0,34,34,1,69,18.6,0.0,11.333333,17.0,0.5,69,12.333333,275,13.75,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,12,39,13.0,304,190333,6434
Sudan People's Liberation Army (SPLA),1999,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,94,6,75,0,0,0,0,19,0,40,0,0,112,0,0,735,0,0,221,0,83,0,8,2669,2,10,0,94,0,46,93,19,112,18.799999,0.0,15.333332999999998,46.5,9.5,112,889.66669,3049,152.45,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,2,1,1,12,2671,890.33331,514,384318,12884
Sudan People's Liberation Army (SPLA),2000,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,107,15,62,0,0,0,0,7,0,37,0,0,113,0,0,655,0,0,188,0,144,0,1,12595,1,30,0,107,0,52,174,7,113,21.4,0.0,17.333334,87.0,3.5,113,4198.3335,13055,652.75,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,2,1,1,12,12596,4198.6665,531,397642,12619
Sudan People's Liberation Army (SPLA),2001,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,123,13,53,0,0,0,0,1,0,25,0,0,127,0,0,661,0,0,105,0,98,0,4,1517,4,26,0,123,0,38,124,1,127,24.6,0.0,12.666667,62.0,0.5,127,505.66666,1941,97.050003,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,12,1521,507.0,618,350181,10704
Sudan People's Liberation Army (SPLA),2002,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,112,9,105,0,0,0,0,12,0,37,0,0,107,0,0,1062,0,0,568,0,73,0,6,18453,2,13,0,112,0,46,86,12,107,22.4,0.0,15.333332999999998,43.0,6.0,107,6151.0,18830,941.5,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,12,18455,6151.6665,1473,740364,22090
Sudan People's Liberation Army (SPLA),2005,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,99,33,332,0,0,0,0,10,0,58,0,0,344,0,0,2458,0,0,640,0,337,0,19,13155,25,57,1,99,1,91,394,10,344,19.799999,0.33333334,30.333334000000004,197.0,5.0,344,4385.0,14154,707.7000099999999,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,13,13180,4393.3335,1445,1029479,30844
Sudan People's Liberation Army (SPLA),2006,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,48,15,257,0,0,0,0,8,2,70,0,0,283,0,0,1389,0,0,323,0,106,0,4,5033,6,29,0,50,0,85,135,8,283,10.0,0.0,28.333334000000004,67.5,4.0,283,1677.6666,5613,280.64999,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,13,5039,1679.6666,715,593131,17759
Sudan People's Liberation Army (SPLA),2007,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,70,13,143,0,0,0,0,2,0,33,0,0,208,0,0,1071,0,0,360,0,145,0,6,12589,8,29,3,70,3,46,174,2,208,14.0,1.0,15.333332999999998,87.0,1.0,208,4196.3335,13116,655.7999900000001,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,2,1,1,13,12597,4199.0,949,596176,17698
Sudan People's Liberation Army (SPLA),2008,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,93,4,379,0,0,0,0,8,0,25,0,0,146,0,0,479,0,0,305,0,129,0,10,3175,11,17,3,93,3,29,146,8,146,18.6,1.0,9.666667,73.0,4.0,146,1058.3334,3637,181.85001,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,13,3186,1062.0,1076,646569,19875
Sudan People's Liberation Army (SPLA),2009,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,95,5,658,0,0,0,0,5,0,37,0,0,197,0,0,485,0,0,400,0,147,0,9,15428,6,13,2,95,2,42,160,5,197,19.0,0.66666669,14.0,80.0,2.5,197,5142.6665,15944,797.2000099999999,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,13,15434,5144.6665,1381,840221,24789
Sudan People's Liberation Army (SPLA),2010,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,195,16,610,0,0,0,0,14,0,53,0,0,254,0,0,1042,0,0,692,0,145,0,27,929,30,37,1,195,1,69,182,14,254,39.0,0.33333334,23.0,91.0,7.0,254,309.66666000000004,1703,85.150002,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,2,1,1,13,959,319.66666000000004,2267,1626347,47103
Sudan People's Liberation Army (SPLA),2011,0,Sudan People's Liberation Army,Sudan,625,62.0,195,,,,,,,,,,62,287,34,539,0,0,0,0,21,0,114,0,0,932,0,0,2360,0,0,695,0,378,0,38,17189,72,58,5,287,5,148,436,21,932,57.400002,1.6666666,49.333332,218.0,10.5,932,5729.6665,19128,956.4000199999999,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,1,13,17261,5753.6665,2638,2074653,67742
Syrian Social Nationalist Party,1979,0,Syrian Social Nationalist Party,"Syria, Lebanon",652,198.0,200,,,,,,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14095,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4698.3335,14095,704.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,14095,4698.3335,4,794,20
Syrian Social Nationalist Party,1985,4,Syrian Social Nationalist Party,"Syria, Lebanon",652,198.0,200,,,,,,,,,,198,0,0,1,0,0,0,0,0,0,2,0,0,31,0,0,7,0,0,30,0,1,0,0,1,0,1,0,0,0,2,2,0,31,0.0,0.0,0.66666669,1.0,0.0,31,0.33333334,37,1.85,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,2,1,1,0,8,1,0.33333334,29,12360,430
Syrian Social Nationalist Party,1986,1,Syrian Social Nationalist Party,"Syria, Lebanon",652,198.0,200,,,,,,,,,,198,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,12,0,0,37,0,1,0,0,12595,0,1,0,0,0,0,2,0,29,0.0,0.0,0.0,1.0,0.0,29,4198.3335,12626,631.2999900000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,2,1,1,0,7,12595,4198.3335,36,15062,436
Syrian Social Nationalist Party,1990,1,Syrian Social Nationalist Party,"Syria, Lebanon",652,198.0,200,,,,,,,,,,198,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,0,29,0,0,0,0,156,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,24,52.0,181,9.0500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,4,156,52.0,29,17881,645
Syrian Social Nationalist Party,2008,0,Syrian Social Nationalist Party,"Syria, Lebanon",652,198.0,200,,,,,,,,,,198,1,0,4,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,6,0,0,5676,3,4,0,1,0,0,10,0,10,0.2,0.0,0.0,5.0,0.0,10,1892.0,5702,285.10001,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,2,1,1,0,8,5679,1893.0,24,29969,955
Takfir wal-Hijra (Excommunication and Exodus),2000,0,Takfir wa Hijra,"Algeria, Egypt, France, Germany, Italy, Lebanon, Morocco, Netherlands, Spain, United Kingdom",615,157.0,6,,Al-Takfir wal Hijrah,,,,,,,,157,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17189,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,2,5729.6665,17191,859.5499900000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,2,17189,5729.6665,1,666,25
Takfir wal-Hijra (Excommunication and Exodus),2003,0,Takfir wa Hijra,"Algeria, Egypt, France, Germany, Italy, Lebanon, Morocco, Netherlands, Spain, United Kingdom",615,157.0,6,,Al-Takfir wal Hijrah,,,,,,,,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7505,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.5,0.0,0,2501.6667,7506,375.29999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,1,0,2,7505,2501.6667,1,1512,56
