ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,topic1,topic2,suicide
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.882632851600647,0.1173672080039978,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.8886423110961914,0.111357644200325,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.8190054297447205,0.18099455535411835,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.11306799203157425,0.8869320154190063,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.8981189727783203,0.1018809899687767,1
0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.708141028881073,0.2918590009212494,1
0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.909183144569397,0.09081687033176422,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.7848145961761475,0.21518537402153012,1
0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.1866995245218277,0.8133004307746887,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.8459391593933105,0.15406081080436707,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.048073641955852515,0.9519263505935668,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.9319947957992554,0.06800518929958344,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.3504246771335602,0.6495753526687622,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.28823310136795044,0.7117668390274048,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.8775425553321838,0.12245739251375197,1
0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.8660197854042053,0.1339801698923111,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.4315035343170166,0.5684964656829834,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0.11168456077575684,0.8883154392242432,1
1,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.9341919422149658,0.06580804288387299,1
0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.3550226390361786,0.6449773907661438,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9123709201812744,0.08762906491756439,1
0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.907393991947174,0.09260602295398712,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.8535158038139343,0.14648419618606567,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.09725017845630646,0.9027498364448548,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0.9724094271659852,0.02759060263633728,1
1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.07438541203737259,0.925614595413208,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.9115400314331056,0.08845996111631392,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.05380989983677864,0.946190059185028,1
0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9518550038337708,0.048145025968551636,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.901375651359558,0.09862437099218367,1
0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.12119309604167937,0.8788069486618042,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0.8979980349540709,0.10200197994709016,1
0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.17783266305923462,0.8221673369407654,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.04797477275133133,0.9520252346992492,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.6665812730789185,0.33341872692108154,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.3037276268005371,0.6962723731994629,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.2521965801715851,0.7478034496307373,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.1380445510149002,0.861955463886261,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.07045174390077591,0.9295482635498048,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.9456550478935242,0.05434491857886314,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.8458195328712463,0.15418045222759247,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.893454372882843,0.10654562711715697,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.8997403979301453,0.10025964677333833,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.9451852440834044,0.05481475219130516,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.208627849817276,0.7913721799850464,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.5559039115905762,0.44409608840942383,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0.6713453531265259,0.3286546766757965,1
0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.9064664244651794,0.09353361278772354,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.07275009900331497,0.9272499084472656,1
0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.05580434948205948,0.9441956877708436,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.05576950684189797,0.9442304968833924,1
0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.16970126330852509,0.8302987813949585,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.9126918315887452,0.08730816096067429,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0868290588259697,0.9131709337234496,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.34275606274604803,0.6572439670562744,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.8716056942939758,0.12839430570602414,1
0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9173183441162108,0.08268164098262787,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.661944568157196,0.33805546164512634,1
1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.027813464403152462,0.97218656539917,1
1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.5870100855827332,0.4129899144172669,1
0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.04504367336630821,0.9549562931060792,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0.8584534525871277,0.14154653251171112,1
0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.05889444798231125,0.9411055445671082,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.19530905783176425,0.804690957069397,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.04084320738911629,0.9591568112373352,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.05814342200756072,0.941856563091278,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.059916678816080086,0.9400833249092102,1
1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.3553943932056427,0.6446056365966797,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9508734345436096,0.049126539379358285,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.058882173150777824,0.9411178827285768,1
0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.04996602609753609,0.950033962726593,1
0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.05747513100504875,0.9425248503684998,1
0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.7604679465293884,0.2395320683717728,1
1,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.7192596197128296,0.280740350484848,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.09052537381649016,0.9094746708869934,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.4824226796627045,0.5175773501396179,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0.05191536992788315,0.948084592819214,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0.0577552393078804,0.9422447681427002,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.9502637982368468,0.04973624274134636,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.9536617994308472,0.04633823782205582,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.954878032207489,0.0451219342648983,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0.02379284240305424,0.976207196712494,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.07404724508523941,0.9259527325630188,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.3987472653388977,0.6012526750564575,1
0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.030779585242271423,0.9692203998565674,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.014220772311091425,0.9857792258262634,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.01421907264739275,0.985780954360962,1
0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.014213962480425838,0.9857860207557678,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.014222780242562294,0.9857772588729858,1
0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.01421382464468479,0.985786199569702,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.014220439828932284,0.985779583454132,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9299645423889159,0.07003544270992279,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.014215432107448578,0.9857845306396484,1
1,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.024808960035443302,0.9751909971237184,1
1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.02479877881705761,0.9752011895179749,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.0247900802642107,0.9752099514007568,1
1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.02479615621268749,0.975203812122345,1
1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.024795010685920715,0.9752050042152404,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.044497031718492515,0.9555029869079591,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.04448293522000313,0.955517053604126,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.7795960903167725,0.22040395438671112,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.7854697108268738,0.21453028917312625,1
1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0.8359133005142212,0.16408665478229525,1
1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.9535638689994812,0.046436164528131485,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.953572690486908,0.04642729088664055,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.9535732269287108,0.04642678052186966,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0.8496138453483582,0.15038616955280304,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.03593728318810463,0.9640626907348632,1
1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.028969394043087963,0.971030592918396,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.06504353880882263,0.9349564909934998,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0.0482991598546505,0.9517008662223816,1
1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.04378602281212807,0.9562140107154846,1
1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.050484739243984215,0.9495152831077576,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.8336554169654846,0.16634459793567655,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.02998246625065804,0.9700175523757936,1
0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.04194479063153267,0.9580551981925964,1
0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.5444194078445435,0.4555805623531342,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.08398593962192535,0.9160140156745912,1
0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.02892004325985908,0.97107994556427,1
0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.14363187551498413,0.8563681244850159,1
0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.13908840715885162,0.8609115481376648,1
0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.14298591017723086,0.8570141196250916,1
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.8380611538887024,0.16193880140781405,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.6973484754562378,0.3026515245437622,1
1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.027845105156302445,0.9721549153327942,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0.8875865936279297,0.1124134510755539,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.039741404354572296,0.9602586030960084,1
1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9104237556457521,0.08957618474960327,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.03538438305258751,0.9646155834197998,1
0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.9624782204627992,0.037521746009588235,1
0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.055298686027526855,0.944701373577118,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.05783519521355629,0.9421647787094116,1
1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0.012330138124525549,0.9876698851585388,1
0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9507063627243042,0.04929359629750252,1
1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.5201063752174377,0.4798936545848846,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.5207641124725342,0.4792358577251434,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.5207781791687012,0.4792218506336212,1
0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9453830122947692,0.0546170175075531,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.2708977162837982,0.7291022539138794,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.27099254727363586,0.7290074825286865,1
1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.058854281902313225,0.9411457180976868,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.033019330352544785,0.9669806957244872,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.047832857817411416,0.9521671533584596,1
1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.3576202094554901,0.6423797607421875,1
1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0903230756521225,0.9096769094467164,1
0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9318227171897888,0.06817728281021118,1
0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.028544662520289418,0.9714553356170654,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0.6254534125328064,0.3745465576648712,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.8957626223564148,0.1042373701930046,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9251170754432678,0.07488289475440979,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.822256326675415,0.17774373292922974,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.24496835470199585,0.7550316452980042,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.05881449207663536,0.9411855340003968,1
1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0.9085023403167723,0.09149767458438872,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.04299953952431679,0.957000494003296,1
0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.2417550534009933,0.7582449913024902,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.8960245251655579,0.10397540777921677,1
0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.08681000769138336,0.9131899476051332,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0785534679889679,0.9214465618133544,1
1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0.9370533227920532,0.06294665485620499,1
1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.946085810661316,0.05391418933868408,1
0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.055648252367973335,0.9443517923355104,1
1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.5805741548538208,0.4194258153438568,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.05942917242646217,0.940570831298828,1
1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.3776693046092987,0.6223306655883789,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.9383090734481812,0.06169094890356064,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.938315212726593,0.0616847425699234,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0.9382936358451844,0.06170634925365447,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0.06141601875424385,0.9385839700698853,1
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0.06140178442001343,0.9385982751846312,1
1,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.3542645871639252,0.6457354426383972,1
0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.03989271819591522,0.9601072669029236,1
0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.958779275417328,0.041220761835575104,1
0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.1744692623615265,0.8255307674407959,1
0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9418456554412842,0.05815435573458672,1
1,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.7691172957420349,0.2308826744556427,1
0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.9163523316383362,0.08364763855934143,1
