index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,suicide,topic1,topic2,topic3
390,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9372912049293518,0.03202676400542259,0.03068200685083866
391,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.3333333432674408,0.3333333432674408,0.3333333432674408
393,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9337334036827087,0.03264693170785904,0.033619701862335205
401,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03490808606147766,0.9282013773918152,0.03689053654670715
404,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.028616612777113914,0.9419167637825012,0.029466604813933372
409,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03598320484161377,0.0354820154607296,0.928534746170044
412,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9268745183944702,0.03612513095140457,0.03700033575296402
413,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03316282480955124,0.03145089000463486,0.9353862404823303
414,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.030812902376055717,0.03866620361804962,0.9305208325386047
418,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03783760964870453,0.9189677834510803,0.043194618076086044
420,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.041391510516405106,0.9169382452964783,0.04167018458247185
427,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0375400073826313,0.20134924352169037,0.761110782623291
429,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02736235223710537,0.9468198418617249,0.025817763060331345
430,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.07538332045078278,0.0714474767446518,0.8531691431999207
431,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.03717281296849251,0.927036464214325,0.035790737718343735
436,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.040653619915246964,0.0380655974149704,0.9212808012962341
444,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.053700946271419525,0.03804733604192734,0.9082517623901367
445,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025969747453927994,0.9472686648368835,0.026761531829833984
446,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.04704146832227707,0.9072765707969666,0.045681893825531006
447,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07684196531772614,0.2243160456418991,0.6988419890403748
451,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9307546615600586,0.033840861171483994,0.035404447466135025
452,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04366734251379967,0.04232698306441307,0.9140056371688843
458,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04866669327020645,0.04972844198346138,0.9016048312187195
460,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.06748303025960922,0.8701657056808472,0.062351275235414505
461,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.9272070527076721,0.03880016878247261,0.03399276360869408
463,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9398176670074463,0.029361775144934654,0.03082052618265152
465,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.04187488555908203,0.031607773154973984,0.9265173077583313
468,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.047514744102954865,0.04707452654838562,0.9054107666015625
470,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37343883514404297,0.5742855668067932,0.052275560796260834
474,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17403125762939453,0.19104477763175964,0.6349239349365234
476,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.019809318706393242,0.02100704051554203,0.9591836333274841
477,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.04481123015284538,0.04162526875734329,0.9135634899139404
478,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.030466007068753242,0.0332835353910923,0.9362504482269287
479,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.9360343813896179,0.030695585533976555,0.033270031213760376
481,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48082128167152405,0.47504913806915283,0.044129595160484314
482,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01982499659061432,0.8456611633300781,0.13451382517814636
485,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.6927481889724731,0.2843942940235138,0.022857556119561195
490,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.6616020202636719,0.14652344584465027,0.19187451899051666
492,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9546720385551453,0.022905314341187477,0.022422611713409424
502,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9141647219657898,0.0399836041033268,0.045851659029722214
505,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.042716965079307556,0.8053033351898193,0.1519797444343567
507,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.040154583752155304,0.07172415405511856,0.8881212472915649
509,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9685221314430237,0.015801716595888138,0.01567617431282997
512,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.3333333432674408,0.3333333432674408,0.3333333432674408
516,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.04269826039671898,0.04323939234018326,0.9140623807907104
